t,hr,rr,hrv,temp,resp,spo2,bp,activity,arrhythmia,hypoxia,sleep,label,lead_off,anomaly,hr_normal,hrv_normal,spo2_normal,resp_normal,hr_residual_true
40.0,69.099,868.316,49.161,36.548,14.98,98.112,120.93,0.0,none,0.0,False,rest,False,0,69.099,49.161,98.112,14.98,0.0
41.0,68.977,869.86,49.115,36.539,14.984,98.126,121.128,0.0,none,0.0,False,rest,False,0,68.977,49.115,98.126,14.984,0.0
42.0,68.872,871.18,49.062,36.522,15.071,98.081,120.904,0.0,none,0.0,False,rest,False,0,68.872,49.062,98.081,15.071,0.0
43.0,68.722,873.077,49.014,36.523,15.074,98.233,121.26,0.0,none,0.0,False,rest,False,0,68.722,49.014,98.233,15.074,0.0
44.0,68.649,874.015,48.976,36.528,15.047,98.359,121.756,0.0,none,0.0,False,rest,False,0,68.649,48.976,98.359,15.047,0.0
45.0,68.64,874.127,48.973,36.541,14.845,98.431,122.466,0.0,none,0.0,False,rest,False,0,68.64,48.973,98.431,14.845,0.0
46.0,68.636,874.172,48.984,36.536,14.742,98.447,122.489,0.0,none,0.0,False,rest,False,0,68.636,48.984,98.447,14.742,0.0
47.0,68.531,875.521,49.044,36.537,14.406,98.475,122.409,0.0,none,0.0,False,rest,False,0,68.531,49.044,98.475,14.406,0.0
48.0,68.502,875.886,49.1,36.527,14.383,98.452,122.653,0.0,none,0.0,False,rest,False,0,68.502,49.1,98.452,14.383,0.0
49.0,68.434,876.755,49.138,36.532,14.463,98.469,123.526,0.0,none,0.0,False,rest,False,0,68.434,49.138,98.469,14.463,0.0
50.0,68.498,875.939,49.165,36.527,14.505,98.382,123.022,0.0,none,0.0,False,rest,False,0,68.498,49.165,98.382,14.505,0.0
51.0,68.46,876.43,49.151,36.518,14.764,98.407,123.119,0.0,none,0.0,False,rest,False,0,68.46,49.151,98.407,14.764,0.0
52.0,68.428,876.83,49.134,36.524,14.795,98.449,121.804,0.0,none,0.0,False,rest,False,0,68.428,49.134,98.449,14.795,0.0
53.0,68.358,877.733,49.129,36.51,14.728,98.461,122.464,0.0,none,0.0,False,rest,False,0,68.358,49.129,98.461,14.728,0.0
54.0,68.223,879.469,49.145,36.514,14.588,98.381,122.451,0.0,none,0.0,False,rest,False,0,68.223,49.145,98.381,14.588,0.0
55.0,68.091,881.176,49.169,36.51,14.518,98.482,123.081,0.0,none,0.0,False,rest,False,0,68.091,49.169,98.482,14.518,0.0
56.0,67.939,883.14,49.131,36.501,14.92,98.321,122.863,0.0,none,0.0,False,rest,False,0,67.939,49.131,98.321,14.92,0.0
57.0,67.741,885.731,49.116,36.516,14.8,98.179,122.736,0.0,none,0.0,False,rest,False,0,67.741,49.116,98.179,14.8,0.0
58.0,67.497,888.924,49.124,36.515,14.651,98.133,123.071,0.0,none,0.0,False,rest,False,0,67.497,49.124,98.133,14.651,0.0
59.0,67.3,891.53,49.151,36.52,14.516,98.098,123.359,0.0,none,0.0,False,rest,False,0,67.3,49.151,98.098,14.516,0.0
60.0,67.284,891.747,49.191,36.516,14.41,98.116,123.758,0.0,none,0.0,False,rest,False,0,67.284,49.191,98.116,14.41,0.0
61.0,68.833,871.677,48.586,36.528,14.713,98.173,124.29,0.111,none,0.0,False,walking,False,0,68.833,48.586,98.173,14.713,0.0
62.0,70.938,845.805,47.66,36.525,15.081,98.056,125.049,0.197,none,0.0,False,walking,False,0,70.938,47.66,98.056,15.081,0.0
63.0,73.298,818.58,46.524,36.515,15.689,98.049,124.381,0.264,none,0.0,False,walking,False,0,73.298,46.524,98.049,15.689,0.0
64.0,75.873,790.797,45.284,36.525,16.198,97.99,125.367,0.316,none,0.0,False,walking,False,0,75.873,45.284,97.99,16.198,0.0
65.0,78.232,766.954,43.977,36.521,16.916,97.875,125.839,0.357,none,0.0,False,walking,False,0,78.232,43.977,97.875,16.916,0.0
66.0,80.375,746.505,42.686,36.526,17.26,97.739,126.679,0.388,none,0.0,False,walking,False,0,80.375,42.686,97.739,17.26,0.0
67.0,82.292,729.111,41.42,36.526,17.748,97.586,127.453,0.413,none,0.0,False,walking,False,0,82.292,41.42,97.586,17.748,0.0
68.0,84.173,712.818,40.195,36.536,18.236,97.627,128.306,0.432,none,0.0,False,walking,False,0,84.173,40.195,97.627,18.236,0.0
69.0,85.761,699.616,39.029,36.539,18.635,97.524,127.951,0.447,none,0.0,False,walking,False,0,85.761,39.029,97.524,18.635,0.0
70.0,87.375,686.696,37.918,36.542,19.108,97.458,127.886,0.459,none,0.0,False,walking,False,0,87.375,37.918,97.458,19.108,0.0
71.0,88.723,676.259,36.882,36.537,19.416,97.44,127.59,0.468,none,0.0,False,walking,False,0,88.723,36.882,97.44,19.416,0.0
72.0,89.957,666.985,35.904,36.545,19.862,97.422,128.981,0.475,none,0.0,False,walking,False,0,89.957,35.904,97.422,19.862,0.0
73.0,91.037,659.074,35.018,36.539,19.936,97.389,129.348,0.481,none,0.0,False,walking,False,0,91.037,35.018,97.389,19.936,0.0
74.0,92.016,652.058,34.192,36.528,20.266,97.474,129.584,0.485,none,0.0,False,walking,False,0,92.016,34.192,97.474,20.266,0.0
75.0,92.686,647.349,33.451,36.545,20.295,97.375,129.934,0.488,none,0.0,False,walking,False,0,92.686,33.451,97.375,20.295,0.0
76.0,93.333,642.86,32.76,36.549,20.606,97.572,130.283,0.491,none,0.0,False,walking,False,0,93.333,32.76,97.572,20.606,0.0
77.0,93.811,639.584,32.144,36.553,20.614,97.416,131.501,0.493,none,0.0,False,walking,False,0,93.811,32.144,97.416,20.614,0.0
78.0,94.066,637.85,31.578,36.559,20.789,97.436,132.016,0.494,none,0.0,False,walking,False,0,94.066,31.578,97.436,20.789,0.0
79.0,94.49,634.986,31.019,36.549,21.387,97.494,132.291,0.496,none,0.0,False,walking,False,0,94.49,31.019,97.494,21.387,0.0
80.0,95.036,631.342,30.515,36.546,21.461,97.389,131.919,0.497,none,0.0,False,walking,False,0,95.036,30.515,97.389,21.461,0.0
81.0,95.558,627.89,30.066,36.561,21.49,97.351,132.589,0.497,none,0.0,False,walking,False,0,95.558,30.066,97.351,21.49,0.0
82.0,95.994,625.038,29.655,36.566,21.623,97.393,132.858,0.498,none,0.0,False,walking,False,0,95.994,29.655,97.393,21.623,0.0
83.0,96.286,623.144,29.28,36.568,21.741,97.336,133.385,0.498,none,0.0,False,walking,False,0,96.286,29.28,97.336,21.741,0.0
84.0,96.41,622.339,28.952,36.585,21.7,97.339,134.559,0.499,none,0.0,False,walking,False,0,96.41,28.952,97.339,21.7,0.0
85.0,96.601,621.113,28.681,36.595,21.498,97.423,134.377,0.499,none,0.0,False,walking,False,0,96.601,28.681,97.423,21.498,0.0
86.0,96.722,620.337,28.454,36.593,21.371,97.52,134.542,0.499,none,0.0,False,walking,False,0,96.722,28.454,97.52,21.371,0.0
87.0,96.773,620.01,28.24,36.602,21.51,97.525,135.059,0.499,none,0.0,False,walking,False,0,96.773,28.24,97.525,21.51,0.0
88.0,96.797,619.853,28.048,36.606,21.539,97.467,135.131,0.5,none,0.0,False,walking,False,0,96.797,28.048,97.467,21.539,0.0
89.0,96.825,619.675,27.883,36.611,21.486,97.41,133.976,0.5,none,0.0,False,walking,False,0,96.825,27.883,97.41,21.486,0.0
90.0,96.989,618.627,27.728,36.612,21.578,97.416,134.468,0.5,none,0.0,False,walking,False,0,96.989,27.728,97.416,21.578,0.0
91.0,97.169,617.484,27.575,36.626,21.746,97.626,134.754,0.5,none,0.0,False,walking,False,0,97.169,27.575,97.626,21.746,0.0
92.0,97.27,616.84,27.457,36.625,21.58,97.566,134.899,0.5,none,0.0,False,walking,False,0,97.27,27.457,97.566,21.58,0.0
93.0,97.475,615.544,27.352,36.63,21.572,97.506,134.532,0.5,none,0.0,False,walking,False,0,97.475,27.352,97.506,21.572,0.0
94.0,97.622,614.616,27.255,36.644,21.625,97.514,135.309,0.5,none,0.0,False,walking,False,0,97.622,27.255,97.514,21.625,0.0
95.0,97.94,612.621,27.158,36.656,21.738,97.478,135.075,0.5,none,0.0,False,walking,False,0,97.94,27.158,97.478,21.738,0.0
96.0,98.231,610.804,27.056,36.662,21.914,97.286,135.806,0.5,none,0.0,False,walking,False,0,98.231,27.056,97.286,21.914,0.0
97.0,98.705,607.87,26.964,36.673,21.933,97.37,135.8,0.5,none,0.0,False,walking,False,0,98.705,26.964,97.37,21.933,0.0
98.0,98.989,606.129,26.863,36.684,22.139,97.421,135.16,0.5,none,0.0,False,walking,False,0,98.989,26.863,97.421,22.139,0.0
99.0,98.988,606.133,26.786,36.695,22.004,97.328,134.923,0.5,none,0.0,False,walking,False,0,98.988,26.786,97.328,22.004,0.0
100.0,98.913,606.592,26.737,36.675,21.818,97.353,135.298,0.5,none,0.0,False,walking,False,0,98.913,26.737,97.353,21.818,0.0
101.0,98.794,607.323,26.689,36.692,21.863,97.35,135.532,0.5,none,0.0,False,walking,False,0,98.794,26.689,97.35,21.863,0.0
102.0,98.743,607.641,26.673,36.688,21.592,97.354,135.908,0.5,none,0.0,False,walking,False,0,98.743,26.673,97.354,21.592,0.0
103.0,98.676,608.048,26.652,36.687,21.66,97.369,135.953,0.5,none,0.0,False,walking,False,0,98.676,26.652,97.369,21.66,0.0
104.0,98.551,608.823,26.633,36.696,21.661,97.292,135.059,0.5,none,0.0,False,walking,False,0,98.551,26.633,97.292,21.661,0.0
105.0,98.508,609.089,26.609,36.689,21.74,97.337,134.82,0.5,none,0.0,False,walking,False,0,98.508,26.609,97.337,21.74,0.0
106.0,98.416,609.657,26.589,36.693,21.723,97.362,135.536,0.5,none,0.0,False,walking,False,0,98.416,26.589,97.362,21.723,0.0
107.0,98.325,610.221,26.596,36.699,21.474,97.439,135.799,0.5,none,0.0,False,walking,False,0,98.325,26.596,97.439,21.474,0.0
108.0,98.261,610.617,26.58,36.702,21.701,97.383,135.391,0.5,none,0.0,False,walking,False,0,98.261,26.58,97.383,21.701,0.0
109.0,98.262,610.614,26.555,36.713,21.819,97.417,134.512,0.5,none,0.0,False,walking,False,0,98.262,26.555,97.417,21.819,0.0
110.0,98.328,610.204,26.538,36.717,21.766,97.429,133.731,0.5,none,0.0,False,walking,False,0,98.328,26.538,97.429,21.766,0.0
111.0,98.574,608.68,26.517,36.72,21.826,97.506,134.595,0.5,none,0.0,False,walking,False,0,98.574,26.517,97.506,21.826,0.0
112.0,98.605,608.491,26.5,36.727,21.799,97.604,134.291,0.5,none,0.0,False,walking,False,0,98.605,26.5,97.604,21.799,0.0
113.0,98.53,608.951,26.481,36.728,21.854,97.512,134.323,0.5,none,0.0,False,walking,False,0,98.53,26.481,97.512,21.854,0.0
114.0,98.538,608.9,26.446,36.733,22.037,97.601,135.075,0.5,none,0.0,False,walking,False,0,98.538,26.446,97.601,22.037,0.0
115.0,98.84,607.041,26.411,36.748,22.083,97.533,134.455,0.5,none,0.0,False,walking,False,0,98.84,26.411,97.533,22.083,0.0
116.0,99.232,604.646,26.371,36.75,22.181,97.496,134.17,0.5,none,0.0,False,walking,False,0,99.232,26.371,97.496,22.181,0.0
117.0,99.48,603.137,26.341,36.742,22.123,97.486,134.336,0.5,none,0.0,False,walking,False,0,99.48,26.341,97.486,22.123,0.0
118.0,99.421,603.495,26.321,36.746,22.054,97.609,134.156,0.5,none,0.0,False,walking,False,0,99.421,26.321,97.609,22.054,0.0
119.0,99.374,603.781,26.296,36.737,22.126,97.693,134.855,0.5,none,0.0,False,walking,False,0,99.374,26.296,97.693,22.126,0.0
120.0,99.534,602.807,26.284,36.745,22.028,97.635,134.021,0.5,none,0.0,False,walking,False,0,99.534,26.284,97.635,22.028,0.0
121.0,99.209,604.783,26.589,36.731,21.82,97.771,134.274,0.389,none,0.0,False,recovery,False,0,99.209,26.589,97.771,21.82,0.0
122.0,98.459,609.39,27.146,36.748,21.408,97.807,133.924,0.303,none,0.0,False,recovery,False,0,98.459,27.146,97.807,21.408,0.0
123.0,97.427,615.844,27.871,36.751,21.127,97.775,133.286,0.236,none,0.0,False,recovery,False,0,97.427,27.871,97.775,21.127,0.0
124.0,96.225,623.536,28.764,36.76,20.428,97.73,132.994,0.184,none,0.0,False,recovery,False,0,96.225,28.764,97.73,20.428,0.0
125.0,94.925,632.081,29.724,36.751,20.163,97.675,132.302,0.143,none,0.0,False,recovery,False,0,94.925,29.724,97.675,20.163,0.0
126.0,93.55,641.369,30.806,36.761,19.244,97.715,131.355,0.112,none,0.0,False,recovery,False,0,93.55,30.806,97.715,19.244,0.0
127.0,92.264,650.311,31.944,36.761,18.602,97.724,130.447,0.087,none,0.0,False,recovery,False,0,92.264,31.944,97.724,18.602,0.0
128.0,90.892,660.123,33.108,36.751,18.013,97.702,129.05,0.068,none,0.0,False,recovery,False,0,90.892,33.108,97.702,18.013,0.0
129.0,89.564,669.916,34.252,36.734,17.658,97.549,128.347,0.053,none,0.0,False,recovery,False,0,89.564,34.252,97.549,17.658,0.0
130.0,88.219,680.128,35.348,36.733,17.432,97.553,128.296,0.041,none,0.0,False,recovery,False,0,88.219,35.348,97.553,17.432,0.0
131.0,86.964,689.944,36.403,36.748,17.129,97.549,127.708,0.032,none,0.0,False,recovery,False,0,86.964,36.403,97.549,17.129,0.0
132.0,85.744,699.761,37.399,36.746,16.935,97.556,127.318,0.025,none,0.0,False,recovery,False,0,85.744,37.399,97.556,16.935,0.0
133.0,84.575,709.433,38.382,36.726,16.429,97.595,126.139,0.019,none,0.0,False,recovery,False,0,84.575,38.382,97.595,16.429,0.0
134.0,83.455,718.951,39.331,36.728,16.04,97.625,124.94,0.015,none,0.0,False,recovery,False,0,83.455,39.331,97.625,16.04,0.0
135.0,82.475,727.497,40.251,36.734,15.61,97.622,124.705,0.012,none,0.0,False,recovery,False,0,82.475,40.251,97.622,15.61,0.0
136.0,81.544,735.799,41.133,36.734,15.254,97.688,124.538,0.009,none,0.0,False,recovery,False,0,81.544,41.133,97.688,15.254,0.0
137.0,80.654,743.917,41.967,36.716,14.966,97.688,125.123,0.007,none,0.0,False,recovery,False,0,80.654,41.967,97.688,14.966,0.0
138.0,79.853,751.378,42.77,36.701,14.584,97.78,124.546,0.006,none,0.0,False,recovery,False,0,79.853,42.77,97.78,14.584,0.0
139.0,79.086,758.672,43.545,36.684,14.201,97.746,123.937,0.004,none,0.0,False,recovery,False,0,79.086,43.545,97.746,14.201,0.0
140.0,78.354,765.751,44.253,36.689,14.092,97.529,123.79,0.003,none,0.0,False,recovery,False,0,78.354,44.253,97.529,14.092,0.0
141.0,77.689,772.312,44.885,36.687,14.089,97.561,122.504,0.003,none,0.0,False,recovery,False,0,77.689,44.885,97.561,14.089,0.0
142.0,77.042,778.796,45.447,36.68,14.098,97.587,122.411,0.002,none,0.0,False,recovery,False,0,77.042,45.447,97.587,14.098,0.0
143.0,76.43,785.031,45.945,36.679,14.114,97.545,122.173,0.002,none,0.0,False,recovery,False,0,76.43,45.945,97.545,14.114,0.0
144.0,75.97,789.783,46.404,36.69,14.008,97.52,122.975,0.001,none,0.0,False,recovery,False,0,75.97,46.404,97.52,14.008,0.0
145.0,75.582,793.84,46.836,36.685,13.839,97.418,122.385,0.001,none,0.0,False,recovery,False,0,75.582,46.836,97.418,13.839,0.0
146.0,75.227,797.583,47.24,36.663,13.702,97.393,122.512,0.001,none,0.0,False,recovery,False,0,75.227,47.24,97.393,13.702,0.0
147.0,74.935,800.698,47.609,36.651,13.635,97.404,122.725,0.001,none,0.0,False,recovery,False,0,74.935,47.609,97.404,13.635,0.0
148.0,74.625,804.023,47.964,36.634,13.443,97.418,121.418,0.0,none,0.0,False,recovery,False,0,74.625,47.964,97.418,13.443,0.0
149.0,74.296,807.575,48.277,36.631,13.458,97.43,121.538,0.0,none,0.0,False,recovery,False,0,74.296,48.277,97.43,13.458,0.0
150.0,73.984,810.991,48.545,36.637,13.521,97.383,120.398,0.0,none,0.0,False,recovery,False,0,73.984,48.545,97.383,13.521,0.0
151.0,73.62,814.993,48.767,36.626,13.624,95.96,119.628,0.0,none,0.9,False,hypoxia,False,1,73.62,48.767,97.435,13.624,0.0
152.0,73.304,818.512,48.93,36.623,13.744,94.779,120.54,0.0,none,0.9,False,hypoxia,False,1,73.279,48.948,97.556,13.729,0.024
153.0,73.116,820.614,49.008,36.622,13.693,93.735,120.499,0.0,none,0.9,False,hypoxia,False,1,72.911,49.128,97.661,13.596,0.205
154.0,73.115,820.625,48.962,36.629,13.975,92.672,119.726,0.0,none,0.9,False,hypoxia,False,1,72.561,49.267,97.613,13.736,0.554
155.0,73.576,815.483,48.824,36.624,14.15,91.638,119.486,0.0,none,0.9,False,hypoxia,False,1,72.269,49.393,97.474,13.719,1.307
156.0,74.133,809.354,48.594,36.61,14.494,90.766,119.631,0.0,none,0.9,False,hypoxia,False,1,71.919,49.486,97.393,13.839,2.214
157.0,74.891,801.162,48.31,36.612,14.69,90.008,119.47,0.0,none,0.9,False,hypoxia,False,1,71.591,49.576,97.333,13.79,3.3
158.0,75.713,792.468,47.985,36.624,14.934,89.403,119.024,0.0,none,0.9,False,hypoxia,False,1,71.264,49.657,97.345,13.781,4.449
159.0,76.705,782.223,47.651,36.625,15.048,88.939,119.569,0.0,none,0.9,False,hypoxia,False,1,71.022,49.749,97.425,13.644,5.683
160.0,77.741,771.789,47.314,36.617,15.09,88.406,119.064,0.0,none,0.9,False,hypoxia,False,1,70.796,49.861,97.372,13.435,6.945
161.0,78.85,760.938,46.998,36.615,15.066,88.084,118.645,0.0,none,0.9,False,hypoxia,False,1,70.646,49.998,97.474,13.171,8.204
162.0,80.009,749.914,46.633,36.597,15.501,87.681,118.175,0.0,none,0.9,False,hypoxia,False,1,70.543,50.09,97.446,13.371,9.466
163.0,81.136,739.502,46.257,36.589,15.793,87.444,118.52,0.0,none,0.9,False,hypoxia,False,1,70.483,50.161,97.54,13.443,10.653
164.0,82.227,729.688,45.91,36.575,15.762,87.178,119.161,0.0,none,0.9,False,hypoxia,False,1,70.451,50.259,97.565,13.204,11.776
165.0,83.255,720.678,45.52,36.567,16.189,86.764,118.583,0.0,none,0.9,False,hypoxia,False,1,70.396,50.313,97.409,13.424,12.859
166.0,84.242,712.236,45.143,36.574,16.251,86.395,119.704,0.0,none,0.9,False,hypoxia,False,1,70.334,50.381,97.268,13.281,13.908
167.0,85.399,702.581,44.736,36.568,16.668,86.091,119.616,0.0,none,0.9,False,hypoxia,False,1,70.426,50.41,97.165,13.5,14.974
168.0,86.341,694.919,44.349,36.584,16.8,85.937,120.009,0.0,none,0.9,False,hypoxia,False,1,70.424,50.442,97.188,13.451,15.917
169.0,87.041,689.329,43.961,36.594,17.096,85.825,120.078,0.0,none,0.9,False,hypoxia,False,1,70.364,50.452,97.233,13.582,16.677
170.0,87.438,686.197,43.564,36.59,17.535,85.857,120.162,0.0,none,0.9,False,hypoxia,False,1,70.232,50.416,97.403,13.88,17.206
171.0,87.901,682.589,43.19,36.604,17.609,85.64,120.361,0.0,none,0.9,False,hypoxia,False,1,70.129,50.394,97.309,13.818,17.772
172.0,88.462,678.257,42.836,36.622,17.691,85.447,121.091,0.0,none,0.9,False,hypoxia,False,1,70.079,50.381,97.224,13.768,18.383
173.0,88.878,675.086,42.5,36.608,17.884,85.461,120.344,0.0,none,0.9,False,hypoxia,False,1,70.015,50.359,97.333,13.849,18.862
174.0,89.117,673.276,42.193,36.609,17.988,85.511,120.382,0.0,none,0.9,False,hypoxia,False,1,69.92,50.337,97.468,13.859,19.197
175.0,89.333,671.643,41.883,36.604,18.256,85.436,119.967,0.0,none,0.9,False,hypoxia,False,1,69.826,50.292,97.467,14.039,19.507
176.0,89.689,668.977,41.58,36.607,18.397,85.267,119.747,0.0,none,0.9,False,hypoxia,False,1,69.788,50.244,97.364,14.094,19.901
177.0,89.851,667.775,41.257,36.596,18.767,85.135,118.193,0.0,none,0.9,False,hypoxia,False,1,69.661,50.159,97.291,14.381,20.189
178.0,89.963,666.939,40.97,36.609,18.771,85.119,118.564,0.0,none,0.9,False,hypoxia,False,1,69.533,50.095,97.325,14.31,20.431
179.0,90.038,666.384,40.744,36.623,18.533,85.064,118.582,0.0,none,0.9,False,hypoxia,False,1,69.395,50.083,97.316,14.005,20.644
180.0,90.153,665.538,40.516,36.621,18.731,85.014,117.428,0.0,none,0.9,False,hypoxia,False,1,69.283,50.053,97.306,14.141,20.87
181.0,90.131,665.697,40.323,36.623,18.644,84.966,117.283,0.0,none,0.9,False,hypoxia,False,1,69.103,50.047,97.294,13.998,21.028
182.0,90.235,664.934,40.136,36.606,18.775,84.969,116.982,0.0,none,0.9,False,hypoxia,False,1,69.009,50.03,97.327,14.079,21.226
183.0,90.156,665.511,39.966,36.603,18.808,84.96,117.494,0.0,none,0.9,False,hypoxia,False,1,68.802,50.016,97.346,14.069,21.354
184.0,90.064,666.19,39.831,36.617,18.731,85.032,116.625,0.0,none,0.9,False,hypoxia,False,1,68.609,50.02,97.443,13.959,21.455
185.0,89.973,666.87,39.711,36.603,18.701,84.97,116.978,0.0,none,0.9,False,hypoxia,False,1,68.411,50.033,97.402,13.897,21.562
186.0,89.912,667.319,39.589,36.603,18.8,84.91,116.492,0.0,none,0.9,False,hypoxia,False,1,68.24,50.034,97.362,13.964,21.672
187.0,89.889,667.488,39.486,36.597,18.769,84.922,116.295,0.0,none,0.9,False,hypoxia,False,1,68.119,50.044,97.391,13.906,21.77
188.0,89.776,668.331,39.393,36.6,18.817,84.98,116.039,0.0,none,0.9,False,hypoxia,False,1,67.929,50.049,97.464,13.935,21.847
189.0,89.561,669.933,39.333,36.599,18.699,85.097,116.874,0.0,none,0.9,False,hypoxia,False,1,67.671,50.071,97.594,13.807,21.891
190.0,89.409,671.076,39.286,36.603,18.667,85.131,117.179,0.0,none,0.9,False,hypoxia,False,1,67.486,50.097,97.639,13.77,21.923
191.0,89.216,672.523,39.292,36.624,18.34,85.211,117.423,0.0,none,0.9,False,hypoxia,False,1,67.282,50.167,97.73,13.443,21.934
192.0,88.98,674.312,39.286,36.622,18.455,85.266,117.602,0.0,none,0.9,False,hypoxia,False,1,67.047,50.212,97.794,13.562,21.932
