t,hr,rr,hrv,temp,resp,spo2,bp,activity,leads_ok,source
106.0,103.8,578.1,13.3,37.01,21.5,97.0,146.4,0.0,True,simulated
107.0,102.2,587.2,13.7,36.97,21.3,97.2,145.0,0.033,True,simulated
108.0,100.3,598.2,15.2,37.01,19.8,96.8,145.5,0.009,True,simulated
109.0,100.1,599.2,15.6,36.96,20.0,97.2,136.8,0.012,True,simulated
110.0,98.3,610.6,15.9,36.99,19.0,97.2,143.3,0.012,True,simulated
111.0,96.9,619.0,17.1,36.96,19.2,96.8,143.4,0.049,True,simulated
112.0,94.9,632.3,17.4,36.98,19.1,97.2,141.0,0.008,True,simulated
113.0,93.0,645.2,18.0,36.94,20.0,96.5,142.9,0.0,True,simulated
114.0,92.2,651.1,18.6,36.98,18.6,96.6,145.2,0.041,True,simulated
115.0,90.8,660.6,18.6,36.94,18.5,96.6,138.6,0.004,True,simulated
116.0,90.4,663.8,18.9,36.99,18.9,97.1,137.7,0.012,True,simulated
117.0,89.4,671.3,21.0,36.97,18.4,97.3,136.8,0.0,True,simulated
118.0,89.2,673.0,20.4,36.95,18.0,97.0,137.7,0.012,True,simulated
119.0,89.5,670.0,21.6,37.02,18.2,96.5,136.7,0.014,True,simulated
120.0,88.3,679.2,21.9,36.97,18.5,97.0,140.4,0.003,True,simulated
121.0,88.1,681.3,22.7,36.97,18.4,97.1,141.0,0.06,True,simulated
122.0,86.6,692.9,23.0,36.98,18.6,96.5,140.8,0.128,True,simulated
123.0,86.5,693.8,23.2,37.01,18.2,96.9,138.0,0.169,True,simulated
124.0,86.7,691.8,22.5,37.04,18.6,97.1,137.4,0.194,True,simulated
125.0,87.3,687.0,22.6,36.99,20.3,96.8,137.7,0.22,True,simulated
126.0,89.0,674.3,23.3,36.97,19.1,97.1,138.5,0.26,True,simulated
127.0,89.5,670.6,22.9,36.99,20.1,97.4,135.3,0.265,True,simulated
128.0,91.0,659.4,23.0,37.0,20.1,96.4,139.2,0.257,True,simulated
129.0,91.5,656.0,23.2,37.0,19.5,97.3,139.1,0.283,True,simulated
130.0,91.5,655.9,22.6,36.95,20.4,97.3,139.7,0.268,True,simulated
131.0,91.7,654.2,22.5,36.96,19.9,98.2,141.1,0.282,True,simulated
132.0,91.8,653.5,22.9,37.0,20.1,97.3,140.1,0.303,True,simulated
133.0,92.2,651.1,22.3,36.91,20.7,97.7,139.2,0.27,True,simulated
134.0,93.1,644.6,22.5,36.9,19.9,97.0,145.8,0.276,True,simulated
135.0,94.0,638.1,22.1,36.88,20.7,97.2,142.5,0.286,True,simulated
136.0,93.8,640.0,22.4,36.99,21.2,97.1,143.8,0.316,True,simulated
137.0,95.1,630.7,21.2,36.9,20.6,97.1,139.3,0.334,True,simulated
138.0,95.3,629.7,19.7,36.96,20.2,96.8,146.5,0.277,True,simulated
139.0,95.2,630.6,19.9,36.93,21.5,96.9,147.5,0.287,True,simulated
140.0,95.6,627.7,19.0,36.89,22.7,96.7,145.2,0.299,True,simulated
141.0,95.8,626.5,18.9,36.98,21.5,96.8,144.7,0.34,True,simulated
142.0,95.8,626.3,18.7,36.92,21.4,97.2,147.0,0.279,True,simulated
143.0,96.3,622.9,19.5,36.9,21.6,97.5,145.3,0.295,True,simulated
144.0,95.6,627.6,18.3,36.91,22.2,96.1,148.1,0.299,True,simulated
145.0,95.7,627.2,18.3,36.93,22.9,97.1,147.0,0.312,True,simulated
146.0,95.9,625.9,18.5,36.91,22.3,97.0,144.0,0.336,True,simulated
147.0,96.0,624.7,18.5,36.99,22.0,97.2,146.3,0.305,True,simulated
148.0,96.5,621.9,18.1,36.95,22.5,97.1,145.4,0.302,True,simulated
149.0,97.6,614.5,20.2,36.89,22.4,97.2,146.6,0.33,True,simulated
150.0,97.4,615.8,19.3,36.93,22.3,96.7,149.0,0.317,True,simulated
151.0,97.7,613.9,19.5,36.99,22.7,96.9,147.3,0.3,True,simulated
152.0,97.0,618.4,18.9,36.94,22.3,96.9,145.8,0.324,True,simulated
153.0,96.9,618.9,18.6,36.96,21.6,97.1,149.1,0.302,True,simulated
154.0,97.8,613.8,17.9,36.91,21.6,97.7,149.2,0.307,True,simulated
155.0,97.3,616.6,17.4,36.92,21.8,96.9,147.5,0.291,True,simulated
156.0,97.6,614.9,17.5,36.9,22.6,96.7,142.4,0.317,True,simulated
157.0,98.3,610.5,17.9,36.92,22.2,97.1,146.7,0.3,True,simulated
158.0,97.6,614.5,18.5,36.89,21.9,96.8,141.6,0.324,True,simulated
159.0,98.2,610.8,19.0,36.89,21.1,97.0,146.6,0.31,True,simulated
160.0,98.1,611.7,19.1,36.92,22.4,96.9,148.9,0.278,True,simulated
161.0,98.3,610.3,18.5,36.92,21.0,97.4,143.4,0.267,True,simulated
162.0,98.7,607.6,18.9,36.86,22.9,97.6,147.2,0.293,True,simulated
163.0,98.4,609.8,18.9,36.87,22.7,96.2,148.0,0.307,True,simulated
164.0,99.2,605.1,18.3,36.94,21.8,97.2,145.7,0.316,True,simulated
165.0,99.7,601.7,17.2,36.91,21.7,96.7,146.2,0.322,True,simulated
166.0,99.9,600.4,15.5,36.88,21.6,97.1,147.1,0.318,True,simulated
167.0,100.0,599.7,14.4,36.92,21.1,96.6,149.3,0.318,True,simulated
168.0,99.7,602.1,14.3,36.89,22.7,97.0,146.9,0.31,True,simulated
169.0,99.8,601.1,14.3,36.94,22.1,97.0,149.0,0.309,True,simulated
170.0,100.4,597.8,14.0,36.91,22.7,96.9,149.5,0.256,True,simulated
171.0,101.0,594.3,13.9,36.88,21.7,96.9,147.5,0.292,True,simulated
172.0,101.2,592.8,14.4,36.92,21.9,97.0,148.4,0.31,True,simulated
173.0,101.3,592.5,14.3,36.93,21.2,96.9,148.2,0.385,True,simulated
174.0,100.9,594.9,13.5,36.91,21.5,96.6,149.5,0.44,True,simulated
175.0,101.7,589.8,12.7,36.87,23.4,96.6,146.6,0.512,True,simulated
176.0,102.7,584.2,11.7,36.92,23.5,96.6,149.5,0.549,True,simulated
177.0,103.6,579.4,11.6,36.87,23.2,97.2,148.8,0.589,True,simulated
178.0,105.4,569.3,11.4,36.86,24.4,96.2,149.9,0.592,True,simulated
179.0,106.9,561.3,10.3,36.93,24.6,97.4,150.4,0.594,True,simulated
180.0,110.1,545.1,11.0,36.93,25.2,97.2,152.4,0.618,True,simulated
181.0,111.7,536.9,12.1,36.89,24.8,97.2,149.1,0.65,True,simulated
182.0,113.7,527.5,12.4,36.9,26.3,97.3,151.4,0.68,True,simulated
183.0,114.4,524.6,12.4,36.94,25.7,97.3,151.4,0.69,True,simulated
184.0,114.3,525.2,12.7,36.97,25.3,96.9,152.4,0.689,True,simulated
185.0,115.0,521.9,12.8,36.86,26.8,96.2,148.9,0.672,True,simulated
186.0,115.7,518.6,12.6,36.91,26.9,96.3,154.5,0.687,True,simulated
187.0,116.8,513.7,13.0,36.93,26.4,96.9,153.3,0.677,True,simulated
188.0,117.4,511.1,12.3,36.94,27.8,96.3,154.7,0.683,True,simulated
189.0,117.7,509.9,12.4,36.91,28.0,96.8,157.4,0.699,True,simulated
190.0,118.7,505.6,12.6,36.87,27.6,97.1,156.3,0.73,True,simulated
191.0,119.0,504.2,12.1,36.92,27.2,97.1,153.3,0.679,True,simulated
192.0,119.8,500.7,12.8,36.87,27.9,96.8,157.9,0.734,True,simulated
193.0,119.3,503.0,12.0,36.92,28.0,96.4,157.0,0.692,True,simulated
194.0,120.1,499.5,12.2,36.87,29.0,96.4,152.2,0.686,True,simulated
195.0,119.6,501.6,12.0,36.86,28.6,96.6,159.3,0.703,True,simulated
196.0,120.7,497.0,11.1,36.96,29.0,97.4,159.8,0.706,True,simulated
197.0,121.0,496.0,10.7,36.89,28.5,96.7,156.6,0.677,True,simulated
198.0,122.0,492.0,11.1,36.9,29.3,97.0,158.3,0.74,True,simulated
199.0,122.0,492.0,10.8,36.9,28.6,96.5,158.0,0.696,True,simulated
200.0,122.1,491.4,10.7,36.94,28.3,96.6,159.9,0.688,True,simulated
201.0,122.0,491.7,11.1,36.91,29.3,97.1,158.6,0.707,True,simulated
202.0,122.3,490.7,10.9,36.9,28.3,96.6,158.1,0.68,True,simulated
203.0,121.9,492.3,10.8,36.94,28.2,96.2,157.1,0.748,True,simulated
204.0,121.8,492.8,10.4,36.86,29.2,96.3,154.0,0.691,True,simulated
205.0,122.3,490.6,10.7,36.89,28.4,96.9,156.9,0.704,True,simulated
206.0,122.3,490.6,10.3,36.91,29.0,96.7,150.6,0.692,True,simulated
207.0,122.6,489.6,10.4,36.9,29.8,97.3,155.0,0.676,True,simulated
208.0,122.3,490.6,10.4,36.94,29.2,96.8,159.6,0.701,True,simulated
209.0,121.0,495.8,10.2,36.91,29.4,96.4,160.1,0.695,True,simulated
210.0,121.8,492.5,9.9,36.93,29.9,96.2,158.5,0.702,True,simulated
211.0,122.1,491.5,10.1,36.93,28.8,96.6,157.1,0.693,True,simulated
212.0,122.7,489.0,9.4,36.92,29.3,96.5,153.7,0.655,True,simulated
213.0,122.7,489.0,10.2,36.9,29.2,96.1,155.8,0.72,True,simulated
214.0,121.9,492.1,10.3,36.9,29.2,96.4,154.3,0.704,True,simulated
215.0,121.1,495.5,9.9,36.94,30.1,96.0,157.5,0.68,True,simulated
216.0,120.5,498.0,9.7,36.95,30.2,96.9,153.9,0.708,True,simulated
217.0,121.1,495.4,9.9,36.96,29.7,96.3,156.6,0.719,True,simulated
218.0,121.3,494.5,9.9,36.93,29.3,96.2,153.5,0.681,True,simulated
219.0,122.0,491.8,9.7,36.93,29.8,95.8,156.4,0.692,True,simulated
220.0,121.3,494.7,9.3,36.95,28.5,96.4,152.2,0.702,True,simulated
221.0,122.0,491.8,9.2,36.93,29.1,96.4,154.2,0.694,True,simulated
222.0,121.3,494.6,9.1,37.04,28.9,96.4,156.3,0.654,True,simulated
223.0,121.8,492.5,9.2,36.98,29.1,95.7,154.0,0.703,True,simulated
224.0,121.2,495.2,9.0,36.96,29.2,96.5,154.6,0.693,True,simulated
225.0,121.7,493.0,9.2,36.93,28.9,96.0,152.4,0.698,True,simulated
226.0,120.9,496.3,9.2,37.01,29.6,96.4,158.1,0.698,True,simulated
227.0,121.2,495.1,8.9,37.02,29.8,95.8,158.2,0.681,True,simulated
228.0,120.4,498.2,8.7,37.02,29.0,95.6,156.1,0.743,True,simulated
229.0,120.8,496.8,9.0,37.02,29.5,95.7,159.1,0.553,True,simulated
230.0,119.8,500.9,9.3,37.02,28.6,96.3,158.0,0.454,True,simulated
231.0,120.5,497.9,9.5,37.03,28.3,96.5,156.3,0.414,True,simulated
232.0,118.9,504.7,9.7,37.03,27.4,96.2,154.7,0.337,True,simulated
233.0,118.5,506.3,9.9,37.06,27.8,96.1,155.1,0.292,True,simulated
234.0,116.6,514.6,9.3,37.02,27.1,96.2,153.2,0.295,True,simulated
235.0,115.7,518.6,9.4,37.03,26.7,96.8,154.6,0.235,True,simulated
236.0,114.3,524.8,9.5,37.02,24.8,96.4,146.3,0.239,True,simulated
237.0,113.0,530.8,9.2,37.05,25.1,96.5,145.7,0.199,True,simulated
238.0,112.5,533.1,9.4,37.04,24.3,96.8,150.3,0.198,True,simulated
239.0,110.2,544.7,10.2,37.0,24.5,97.3,149.8,0.176,True,simulated
240.0,109.7,547.2,10.4,36.97,24.7,97.4,145.4,0.149,True,simulated
241.0,107.8,556.7,11.1,37.04,22.3,95.9,145.6,0.15,True,simulated
242.0,107.0,560.6,11.0,37.0,23.0,96.9,146.8,0.156,True,simulated
243.0,105.9,566.3,10.9,37.05,23.5,96.9,146.8,0.145,True,simulated
244.0,104.3,575.5,11.3,37.04,22.9,97.3,147.5,0.152,True,simulated
245.0,103.3,580.9,10.7,37.0,21.9,96.7,145.7,0.169,True,simulated
246.0,102.2,586.9,11.4,37.01,22.5,97.6,147.6,0.175,True,simulated
247.0,101.8,589.6,11.2,37.02,21.5,97.3,143.9,0.165,True,simulated
248.0,101.4,591.8,10.8,37.0,22.0,96.6,141.2,0.121,True,simulated
249.0,101.1,593.8,10.9,37.05,22.3,97.2,142.8,0.188,True,simulated
250.0,100.9,594.9,10.9,37.02,21.3,97.4,143.5,0.139,True,simulated
251.0,100.0,600.1,10.8,36.94,21.6,97.1,143.9,0.12,True,simulated
252.0,99.3,604.2,11.8,37.05,21.1,97.5,144.6,0.153,True,simulated
253.0,99.7,601.9,12.5,36.98,21.0,96.8,138.5,0.14,True,simulated
254.0,100.5,596.9,12.8,37.01,20.5,97.1,139.9,0.157,True,simulated
255.0,98.8,607.4,13.6,36.98,20.5,96.5,141.4,0.122,True,simulated
256.0,98.3,610.5,14.0,37.01,20.9,96.8,140.1,0.139,True,simulated
257.0,97.8,613.4,13.7,36.96,19.6,97.2,139.9,0.133,True,simulated
258.0,98.0,612.1,14.3,37.01,19.8,97.4,138.9,0.167,True,simulated
259.0,98.3,610.4,14.0,37.02,19.4,97.2,136.4,0.14,True,simulated
260.0,98.9,607.0,16.8,37.06,19.3,97.8,136.6,0.145,True,simulated
261.0,98.6,608.4,17.4,37.05,19.5,96.6,138.8,0.13,True,simulated
262.0,98.6,608.7,17.6,37.04,20.8,96.7,134.4,0.137,True,simulated
263.0,97.9,612.9,17.9,37.06,19.9,96.4,137.6,0.111,True,simulated
264.0,97.4,616.1,19.1,36.95,19.9,97.2,138.3,0.151,True,simulated
265.0,97.2,617.2,19.5,37.04,19.5,96.5,136.6,0.192,True,simulated
266.0,96.9,619.4,19.8,37.02,19.1,97.2,138.7,0.166,True,simulated
267.0,96.7,620.8,21.1,36.99,19.0,96.6,135.5,0.109,True,simulated
268.0,96.2,623.5,21.4,37.07,19.8,96.8,139.0,0.135,True,simulated
269.0,96.2,623.8,21.9,37.02,19.9,96.7,136.6,0.155,True,simulated
270.0,96.1,624.6,22.1,37.0,18.8,97.4,143.4,0.132,True,simulated
271.0,95.5,628.4,21.7,36.97,20.5,96.8,136.0,0.159,True,simulated
272.0,95.0,631.8,22.2,36.99,20.2,97.0,136.9,0.153,True,simulated
273.0,94.4,635.8,22.3,37.02,19.3,97.0,138.5,0.139,True,simulated
274.0,95.2,630.2,22.8,36.99,19.5,96.6,139.3,0.199,True,simulated
275.0,95.9,625.9,22.9,37.04,18.8,96.6,140.1,0.205,True,simulated
276.0,96.0,624.8,22.5,37.01,18.7,97.0,139.0,0.245,True,simulated
277.0,97.3,616.6,22.6,36.96,18.9,97.1,140.1,0.241,True,simulated
278.0,97.9,613.1,20.7,37.03,18.9,97.1,139.6,0.245,True,simulated
279.0,98.5,608.8,20.0,36.98,19.6,96.9,141.4,0.256,True,simulated
280.0,98.7,607.8,20.0,36.99,19.5,96.7,143.4,0.245,True,simulated
281.0,99.5,603.1,20.4,37.03,19.7,96.6,142.6,0.293,True,simulated
282.0,99.9,600.7,19.0,36.99,19.8,96.7,142.3,0.285,True,simulated
283.0,100.7,595.6,18.7,36.95,19.3,96.0,143.6,0.288,True,simulated
284.0,101.2,593.0,19.9,36.95,20.0,96.8,145.6,0.31,True,simulated
285.0,101.6,590.3,18.7,36.99,19.5,97.5,143.7,0.323,True,simulated
286.0,101.4,591.6,19.4,37.03,20.1,96.9,140.8,0.286,True,simulated
287.0,102.0,588.1,19.4,36.94,19.6,96.8,144.3,0.304,True,simulated
288.0,102.8,583.6,19.0,36.97,20.2,96.7,146.3,0.332,True,simulated
289.0,102.9,583.1,18.5,36.9,19.8,96.6,145.4,0.31,True,simulated
290.0,102.0,588.0,18.8,37.0,20.3,96.5,142.5,0.273,True,simulated
291.0,101.6,590.6,18.5,36.99,20.0,96.1,145.2,0.268,True,simulated
292.0,101.4,592.0,18.1,36.99,20.6,97.0,143.3,0.306,True,simulated
293.0,102.1,587.5,19.2,36.99,20.4,97.4,146.3,0.295,True,simulated
294.0,102.2,587.1,19.6,36.97,20.2,97.1,142.7,0.277,True,simulated
295.0,102.7,584.5,19.5,36.96,19.6,96.4,147.2,0.308,True,simulated
296.0,102.2,587.3,19.7,36.99,20.3,96.4,146.3,0.314,True,simulated
297.0,102.3,586.3,19.8,36.96,19.8,97.2,144.5,0.28,True,simulated
298.0,102.4,585.7,19.5,36.98,20.0,97.4,144.2,0.269,True,simulated
299.0,102.7,584.4,20.5,37.0,20.6,96.3,145.8,0.27,True,simulated
300.0,103.0,582.4,20.5,37.0,20.4,97.1,146.8,0.314,True,simulated
301.0,102.8,583.5,19.2,36.99,19.9,96.1,144.0,0.318,True,simulated
302.0,102.7,584.4,19.4,36.99,19.1,97.4,144.2,0.261,True,simulated
303.0,102.5,585.5,18.8,37.01,21.0,95.9,144.9,0.294,True,simulated
304.0,102.6,584.7,18.2,36.99,21.1,96.6,147.4,0.3,True,simulated
305.0,102.6,585.0,18.2,37.02,21.0,96.5,144.1,0.305,True,simulated
306.0,103.4,580.1,17.8,36.99,19.4,96.5,144.4,0.284,True,simulated
307.0,103.1,581.9,19.7,37.02,19.8,97.2,144.7,0.275,True,simulated
308.0,103.7,578.8,18.4,37.03,20.5,96.3,146.6,0.319,True,simulated
309.0,103.3,580.9,18.7,37.05,20.8,97.4,146.7,0.287,True,simulated
310.0,104.8,572.4,17.4,37.01,21.9,97.2,145.5,0.295,True,simulated
311.0,104.6,573.8,16.9,37.02,20.7,96.9,144.5,0.275,True,simulated
312.0,104.2,575.6,17.0,37.04,20.5,97.3,147.6,0.306,True,simulated
313.0,104.4,574.5,17.2,37.04,20.5,97.3,145.6,0.267,True,simulated
314.0,104.8,572.7,17.0,36.97,20.5,97.9,140.4,0.305,True,simulated
315.0,105.0,571.6,17.5,37.03,19.1,96.0,149.3,0.268,True,simulated
316.0,104.6,573.3,16.8,37.02,20.5,97.0,147.4,0.283,True,simulated
317.0,105.1,570.7,16.8,37.01,20.8,96.9,144.8,0.37,True,simulated
318.0,105.5,568.8,16.9,36.96,20.7,97.2,149.5,0.419,True,simulated
319.0,106.4,563.8,17.7,37.01,22.4,97.1,147.8,0.489,True,simulated
320.0,108.5,553.2,17.6,36.98,22.2,97.1,150.6,0.567,True,simulated
321.0,110.6,542.6,17.6,36.98,22.9,97.8,149.5,0.566,True,simulated
322.0,110.9,540.9,17.7,37.01,23.9,96.9,148.0,0.62,True,simulated
323.0,111.4,538.8,16.0,36.95,23.7,96.4,150.4,0.607,True,simulated
324.0,113.1,530.4,14.6,36.91,23.9,97.0,157.4,0.651,True,simulated
325.0,114.9,522.0,14.9,36.98,23.9,97.5,150.7,0.677,True,simulated
326.0,116.4,515.2,15.3,36.97,23.7,97.5,151.3,0.714,True,simulated
327.0,117.5,510.7,15.6,36.98,23.3,97.6,151.9,0.644,True,simulated
328.0,118.2,507.4,15.8,37.01,24.9,97.3,150.6,0.675,True,simulated
329.0,118.9,504.6,15.2,36.96,25.5,97.2,155.1,0.704,True,simulated
330.0,119.9,500.5,15.7,36.97,25.4,96.4,157.9,0.671,True,simulated
331.0,121.0,496.0,14.2,37.0,25.5,97.4,152.4,0.689,True,simulated
