t,hr,rr,hrv,temp,resp,spo2,bp,activity,leads_ok,source
58.0,65.1,921.3,50.4,36.47,14.6,98.9,108.4,0.028,True,simulated
59.0,63.6,943.2,49.9,36.46,14.0,98.9,111.0,0.015,True,simulated
60.0,63.8,940.8,51.7,36.49,13.5,99.1,110.3,0.005,True,simulated
61.0,62.1,965.8,52.1,36.53,13.4,98.8,108.1,0.033,True,simulated
62.0,61.2,979.9,51.8,36.53,14.1,99.0,107.0,0.024,True,simulated
63.0,61.0,983.8,51.8,36.56,14.7,98.6,105.1,0.025,True,simulated
64.0,61.2,979.7,51.7,36.45,12.6,99.4,108.6,0.015,True,simulated
65.0,61.0,983.8,52.2,36.53,13.7,98.7,111.7,0.0,True,simulated
66.0,61.4,977.7,52.2,36.51,12.1,98.8,107.6,0.03,True,simulated
67.0,61.4,977.9,52.2,36.53,12.3,98.6,108.2,0.028,True,simulated
68.0,60.1,997.6,54.4,36.47,12.2,97.9,109.0,0.006,True,simulated
69.0,60.1,997.6,56.7,36.49,13.3,98.1,106.8,0.0,True,simulated
70.0,60.4,994.1,57.2,36.52,12.9,98.4,106.0,0.0,True,simulated
71.0,59.2,1013.6,59.3,36.47,12.0,98.6,109.1,0.0,True,simulated
72.0,58.3,1029.5,59.3,36.44,11.5,98.7,107.4,0.01,True,simulated
73.0,58.7,1022.4,58.3,36.47,13.4,97.8,111.9,0.003,True,simulated
74.0,58.7,1021.3,58.7,36.55,14.3,98.7,110.6,0.082,True,simulated
75.0,58.0,1034.5,54.9,36.51,14.2,98.7,110.9,0.066,True,simulated
76.0,57.9,1035.5,54.8,36.52,12.8,98.9,111.5,0.119,True,simulated
77.0,57.3,1047.4,55.8,36.53,13.0,99.0,110.6,0.098,True,simulated
78.0,58.1,1033.5,61.0,36.55,14.0,98.2,107.6,0.093,True,simulated
79.0,57.8,1037.7,60.1,36.5,14.6,99.0,109.3,0.116,True,simulated
80.0,57.9,1036.3,60.1,36.62,14.5,98.5,111.7,0.126,True,simulated
81.0,57.5,1043.3,59.5,36.51,14.7,98.0,111.1,0.14,True,simulated
82.0,59.6,1007.1,65.1,36.57,13.5,99.3,109.1,0.128,True,simulated
83.0,59.7,1005.0,65.2,36.5,14.1,98.5,110.6,0.126,True,simulated
84.0,60.0,999.4,64.8,36.46,15.4,98.9,110.9,0.163,True,simulated
85.0,59.1,1015.3,64.3,36.45,14.7,98.3,111.1,0.127,True,simulated
86.0,59.7,1004.9,64.2,36.45,14.3,99.0,111.3,0.152,True,simulated
87.0,60.0,999.8,66.9,36.46,14.4,98.7,110.8,0.162,True,simulated
88.0,59.8,1003.7,67.9,36.46,14.8,98.8,114.1,0.169,True,simulated
89.0,59.3,1012.5,66.7,36.48,16.0,98.8,112.3,0.154,True,simulated
90.0,60.9,984.7,68.5,36.46,14.8,98.6,112.4,0.185,True,simulated
91.0,62.7,957.4,69.1,36.46,15.8,98.8,111.7,0.108,True,simulated
92.0,62.3,963.0,69.6,36.49,15.9,99.0,111.3,0.129,True,simulated
93.0,63.0,952.1,69.6,36.45,14.7,98.2,114.4,0.131,True,simulated
94.0,63.8,940.1,69.5,36.48,16.1,98.0,112.7,0.139,True,simulated
95.0,65.2,920.9,73.2,36.47,15.6,99.1,109.9,0.137,True,simulated
96.0,64.8,925.3,73.9,36.44,15.8,98.3,109.4,0.12,True,simulated
97.0,64.5,930.7,71.7,36.47,15.5,98.1,110.0,0.169,True,simulated
98.0,64.2,934.0,69.9,36.5,15.7,98.3,110.7,0.119,True,simulated
99.0,65.7,913.7,68.8,36.42,16.4,98.4,110.6,0.126,True,simulated
100.0,65.9,910.3,69.2,36.42,15.5,98.2,113.4,0.162,True,simulated
101.0,65.6,915.1,71.3,36.41,16.2,98.3,110.3,0.134,True,simulated
102.0,66.3,905.4,72.2,36.42,14.6,97.8,112.3,0.147,True,simulated
103.0,66.7,899.9,73.3,36.42,15.7,98.5,116.5,0.13,True,simulated
104.0,65.5,916.5,75.4,36.41,15.9,97.3,116.2,0.113,True,simulated
105.0,64.0,937.7,75.2,36.41,16.1,97.9,117.2,0.142,True,simulated
106.0,65.5,915.9,74.6,36.44,16.1,97.6,110.5,0.159,True,simulated
107.0,66.2,906.6,74.4,36.48,15.9,98.0,113.0,0.157,True,simulated
108.0,64.9,924.5,75.4,36.47,15.9,98.5,109.6,0.126,True,simulated
109.0,64.3,933.8,74.9,36.38,16.1,98.0,113.0,0.274,True,simulated
110.0,65.5,915.8,71.6,36.46,15.8,98.2,111.9,0.362,True,simulated
111.0,64.4,931.7,73.2,36.43,16.3,99.1,115.0,0.424,True,simulated
112.0,64.9,924.3,71.7,36.37,18.0,98.4,113.8,0.486,True,simulated
113.0,66.4,904.1,71.0,36.4,18.1,97.4,114.9,0.524,True,simulated
114.0,67.9,884.3,67.9,36.39,18.7,97.9,115.2,0.589,True,simulated
115.0,67.9,883.7,66.2,36.39,18.1,98.1,115.6,0.621,True,simulated
116.0,69.7,860.9,66.0,36.39,19.0,97.8,116.7,0.649,True,simulated
117.0,73.6,815.3,63.9,36.38,20.0,97.6,115.8,0.671,True,simulated
118.0,74.4,806.6,63.8,36.4,20.1,97.8,118.4,0.682,True,simulated
119.0,75.4,795.3,63.8,36.43,20.0,98.1,122.5,0.685,True,simulated
120.0,78.7,762.1,60.2,36.38,20.7,97.8,121.8,0.67,True,simulated
121.0,78.6,763.4,59.7,36.41,21.5,97.6,126.6,0.697,True,simulated
122.0,79.0,759.0,59.0,36.36,21.9,97.0,122.6,0.678,True,simulated
123.0,81.6,735.4,58.2,36.4,21.4,97.9,128.4,0.717,True,simulated
124.0,81.1,739.8,58.2,36.43,21.5,97.8,125.9,0.646,True,simulated
125.0,81.8,733.3,57.7,36.42,21.8,97.3,125.8,0.715,True,simulated
126.0,83.2,720.9,53.5,36.42,22.2,97.4,125.2,0.693,True,simulated
127.0,82.7,725.1,53.0,36.43,22.1,97.2,129.2,0.665,True,simulated
128.0,82.6,726.6,49.5,36.39,23.4,98.2,127.2,0.705,True,simulated
129.0,83.3,720.7,44.0,36.41,23.9,97.7,128.9,0.719,True,simulated
130.0,81.8,733.2,43.8,36.36,22.1,97.3,128.2,0.687,True,simulated
131.0,82.7,725.8,41.5,36.43,22.6,97.0,127.3,0.691,True,simulated
132.0,82.1,731.0,40.7,36.42,23.1,97.8,130.5,0.683,True,simulated
133.0,82.2,730.3,37.8,36.4,23.4,97.3,126.9,0.695,True,simulated
134.0,85.0,706.2,34.7,36.4,23.8,97.8,130.8,0.695,True,simulated
135.0,83.7,717.2,36.7,36.4,22.7,97.5,128.8,0.691,True,simulated
136.0,83.0,722.5,36.9,36.37,22.7,97.5,131.5,0.72,True,simulated
137.0,82.5,727.2,36.5,36.41,23.4,97.7,128.1,0.722,True,simulated
138.0,81.3,738.2,36.9,36.43,23.1,97.8,129.1,0.676,True,simulated
139.0,83.4,719.7,35.9,36.41,23.0,96.5,129.5,0.667,True,simulated
140.0,82.5,727.7,36.5,36.4,23.2,97.8,127.4,0.682,True,simulated
141.0,81.9,732.3,35.5,36.35,23.3,96.7,128.9,0.721,True,simulated
142.0,82.9,724.1,34.0,36.45,24.1,97.2,133.7,0.712,True,simulated
143.0,82.4,727.9,34.1,36.42,22.1,97.7,133.4,0.717,True,simulated
144.0,83.7,717.2,31.3,36.4,23.6,97.4,129.3,0.724,True,simulated
145.0,82.9,723.4,31.6,36.42,24.3,98.3,128.5,0.671,True,simulated
146.0,82.3,728.8,31.6,36.39,22.7,97.8,128.8,0.53,True,simulated
147.0,81.9,732.4,31.0,36.42,22.4,96.8,131.0,0.413,True,simulated
148.0,80.0,750.0,30.5,36.41,22.0,97.1,125.1,0.331,True,simulated
149.0,79.8,751.9,32.1,36.38,20.4,97.6,126.9,0.237,True,simulated
150.0,77.2,777.0,34.1,36.47,18.9,97.8,126.9,0.191,True,simulated
151.0,76.0,789.5,34.4,36.4,18.7,97.5,122.6,0.191,True,simulated
152.0,75.8,791.8,34.4,36.39,17.2,97.9,123.7,0.119,True,simulated
153.0,75.4,795.6,34.3,36.38,16.7,97.9,117.3,0.091,True,simulated
154.0,72.7,825.8,38.6,36.45,15.5,97.7,123.3,0.061,True,simulated
155.0,71.4,840.3,37.6,36.43,14.8,98.2,123.1,0.07,True,simulated
156.0,70.2,855.1,37.5,36.34,13.9,98.7,123.1,0.051,True,simulated
157.0,67.9,883.6,35.9,36.39,13.7,97.8,116.8,0.031,True,simulated
158.0,66.4,903.4,36.2,36.4,12.8,99.1,119.6,0.0,True,simulated
159.0,65.4,918.0,35.9,36.39,12.2,98.5,114.5,0.036,True,simulated
160.0,65.0,923.6,37.8,36.41,13.8,98.5,118.5,0.014,True,simulated
161.0,64.1,936.0,37.5,36.39,12.1,97.8,114.3,0.016,True,simulated
162.0,62.2,965.0,41.9,36.31,12.2,98.0,112.2,0.013,True,simulated
163.0,59.6,1005.9,44.8,36.39,12.0,97.4,110.8,0.021,True,simulated
164.0,58.6,1023.1,46.4,36.32,11.5,98.6,113.9,0.017,True,simulated
165.0,57.3,1048.0,46.4,36.33,11.3,99.4,110.9,0.0,True,simulated
166.0,56.2,1067.0,46.2,36.27,10.8,98.1,110.0,0.009,True,simulated
167.0,55.5,1080.6,48.5,36.31,10.6,98.2,108.0,0.01,True,simulated
168.0,55.1,1089.0,49.6,36.31,10.7,98.9,110.6,0.0,True,simulated
169.0,54.3,1105.2,49.9,36.33,9.6,98.5,111.0,0.029,True,simulated
170.0,54.3,1105.2,49.9,36.32,9.9,99.2,110.0,0.004,True,simulated
171.0,53.6,1118.5,50.5,36.32,9.6,99.3,108.0,0.0,True,simulated
172.0,53.4,1123.6,50.7,36.35,10.2,99.2,107.9,0.044,True,simulated
173.0,52.6,1141.4,57.3,36.34,9.6,99.7,107.7,0.0,True,simulated
174.0,51.6,1163.4,59.2,36.34,10.4,99.7,106.5,0.0,True,simulated
175.0,51.6,1163.6,64.8,36.39,10.4,99.0,108.2,0.0,True,simulated
176.0,50.8,1182.3,64.9,36.35,11.1,99.3,107.8,0.012,True,simulated
177.0,50.8,1182.3,64.9,36.31,9.6,99.5,106.6,0.032,True,simulated
178.0,49.9,1201.4,64.5,36.29,11.0,98.6,109.9,0.005,True,simulated
179.0,49.5,1211.3,67.0,36.33,9.8,98.8,107.2,0.009,True,simulated
180.0,49.0,1223.4,67.1,36.35,10.9,99.9,108.9,0.002,True,simulated
181.0,48.5,1238.0,71.3,36.36,10.6,99.0,108.0,0.004,True,simulated
182.0,48.5,1238.0,71.3,36.31,10.8,99.3,108.0,0.019,True,simulated
183.0,48.0,1250.9,71.7,36.39,10.3,99.4,106.3,0.0,True,simulated
184.0,47.8,1256.3,72.5,36.32,11.0,99.5,104.4,0.0,True,simulated
185.0,47.1,1273.5,77.0,36.35,10.8,99.0,103.0,0.0,True,simulated
186.0,48.0,1250.0,78.7,36.41,11.2,99.6,107.1,0.01,True,simulated
187.0,48.0,1250.0,78.7,36.36,10.1,99.2,104.8,0.0,True,simulated
188.0,48.5,1237.0,80.1,36.35,11.0,100.0,106.0,0.019,True,simulated
189.0,48.5,1237.4,82.7,36.33,10.5,99.0,108.9,0.0,True,simulated
190.0,48.1,1247.8,82.6,36.31,10.3,99.1,105.5,0.0,True,simulated
191.0,49.2,1218.7,82.9,36.32,10.5,99.2,104.7,0.0,True,simulated
192.0,49.2,1218.7,82.9,36.3,10.7,99.3,108.3,0.0,True,simulated
193.0,49.5,1211.6,82.5,36.37,11.1,98.7,103.9,0.0,True,simulated
194.0,49.8,1204.3,83.0,36.35,11.0,98.3,104.5,0.0,True,simulated
195.0,50.7,1184.5,83.2,36.33,10.7,99.3,106.4,0.0,True,simulated
196.0,50.3,1192.7,83.7,36.41,10.4,99.4,104.4,0.001,True,simulated
197.0,50.6,1186.6,84.9,36.34,10.6,98.9,103.6,0.0,True,simulated
198.0,51.2,1172.1,84.1,36.33,10.7,99.1,104.7,0.0,True,simulated
199.0,51.2,1172.1,84.1,36.34,12.7,99.5,102.1,0.191,True,simulated
200.0,51.1,1175.0,84.0,36.36,11.8,98.8,103.4,0.28,True,simulated
201.0,51.5,1164.3,84.0,36.35,12.6,98.6,107.0,0.352,True,simulated
202.0,53.2,1128.2,82.7,36.35,14.7,99.0,106.7,0.456,True,simulated
203.0,54.9,1092.9,84.5,36.39,16.1,99.0,109.5,0.495,True,simulated
204.0,57.3,1046.7,86.2,36.37,16.7,98.9,112.0,0.535,True,simulated
205.0,60.3,994.9,85.9,36.39,16.7,98.3,115.5,0.61,True,simulated
206.0,63.3,948.4,85.7,36.4,17.3,98.1,112.9,0.595,True,simulated
207.0,69.9,858.6,82.3,36.33,18.8,98.7,116.0,0.593,True,simulated
208.0,71.5,839.5,77.9,36.3,18.2,98.4,115.8,0.645,True,simulated
209.0,72.2,831.4,77.6,36.34,19.3,98.5,114.2,0.641,True,simulated
210.0,73.7,814.0,77.6,36.3,20.8,98.7,120.3,0.671,True,simulated
211.0,77.0,779.5,77.2,36.34,21.3,98.7,123.4,0.675,True,simulated
212.0,76.7,782.7,73.5,36.33,21.8,97.9,121.3,0.654,True,simulated
213.0,78.7,762.7,74.7,36.29,21.3,98.0,125.1,0.708,True,simulated
214.0,77.4,775.0,67.9,36.3,22.2,98.7,125.7,0.725,True,simulated
215.0,77.1,777.9,64.7,36.34,22.4,97.6,124.1,0.68,True,simulated
216.0,79.2,758.1,64.5,36.38,21.3,98.9,123.2,0.664,True,simulated
217.0,79.2,757.6,61.9,36.32,24.4,98.3,122.0,0.743,True,simulated
218.0,79.7,753.2,61.5,36.28,23.3,98.6,124.3,0.721,True,simulated
219.0,81.6,735.3,62.5,36.3,23.1,98.1,120.6,0.713,True,simulated
220.0,80.8,742.8,60.2,36.32,23.0,97.9,124.9,0.694,True,simulated
221.0,82.0,732.0,56.3,36.33,22.0,98.4,126.3,0.73,True,simulated
222.0,82.9,723.4,52.2,36.35,22.9,97.5,126.9,0.713,True,simulated
223.0,81.5,735.8,51.9,36.28,23.2,97.8,125.4,0.686,True,simulated
224.0,82.4,728.2,52.2,36.37,23.2,98.0,124.9,0.694,True,simulated
225.0,82.0,731.3,52.5,36.35,22.8,98.4,122.6,0.709,True,simulated
226.0,81.8,733.4,45.4,36.31,23.1,97.2,124.2,0.713,True,simulated
227.0,82.6,726.7,45.2,36.36,23.7,98.0,129.4,0.701,True,simulated
228.0,81.2,739.1,46.2,36.31,24.1,98.0,131.6,0.701,True,simulated
229.0,82.1,730.7,42.5,36.33,22.9,98.3,130.8,0.703,True,simulated
230.0,82.5,727.1,42.2,36.27,24.3,98.0,125.5,0.734,True,simulated
231.0,82.7,725.7,42.3,36.28,23.8,97.3,126.2,0.703,True,simulated
232.0,84.4,711.0,39.1,36.26,24.4,98.5,129.4,0.702,True,simulated
233.0,83.4,719.1,39.0,36.29,24.5,98.1,128.8,0.711,True,simulated
234.0,84.7,708.6,36.2,36.25,23.6,97.1,129.2,0.711,True,simulated
235.0,84.7,708.3,36.0,36.22,23.8,97.7,128.1,0.676,True,simulated
236.0,84.1,713.3,36.4,36.28,23.8,97.5,128.0,0.694,True,simulated
237.0,84.8,707.4,34.1,36.3,23.6,98.5,131.4,0.707,True,simulated
238.0,83.6,717.9,36.0,36.3,24.7,97.3,125.7,0.731,True,simulated
239.0,83.5,718.4,34.3,36.27,24.1,97.7,129.3,0.695,True,simulated
240.0,83.0,722.6,32.5,36.27,24.0,97.8,126.8,0.729,True,simulated
241.0,82.3,729.3,33.1,36.28,23.5,96.7,127.5,0.698,True,simulated
242.0,82.6,726.7,32.9,36.24,24.1,97.6,130.2,0.703,True,simulated
243.0,82.4,728.3,33.0,36.3,23.5,98.2,132.8,0.695,True,simulated
244.0,83.7,716.9,32.7,36.27,23.9,97.9,131.0,0.701,True,simulated
245.0,82.7,725.8,32.7,36.27,23.7,97.3,130.6,0.672,True,simulated
246.0,81.6,735.5,32.3,36.33,25.8,97.9,130.1,0.706,True,simulated
247.0,81.2,739.3,33.1,36.36,24.4,97.5,129.1,0.712,True,simulated
248.0,80.0,749.6,33.4,36.35,23.0,98.1,130.3,0.661,True,simulated
249.0,80.2,747.9,32.4,36.31,24.8,98.5,133.0,0.509,True,simulated
250.0,80.0,750.4,34.6,36.35,24.2,98.9,130.7,0.48,True,simulated
251.0,79.6,754.1,34.9,36.36,22.4,98.4,128.4,0.432,True,simulated
252.0,80.4,745.9,34.6,36.4,22.0,98.5,128.1,0.426,True,simulated
253.0,78.4,765.5,35.0,36.37,21.4,98.6,126.0,0.373,True,simulated
254.0,79.4,755.4,32.4,36.34,21.3,97.9,123.6,0.359,True,simulated
255.0,78.7,762.4,33.2,36.33,21.6,98.4,124.8,0.347,True,simulated
256.0,76.6,783.0,32.9,36.35,21.4,97.5,126.3,0.341,True,simulated
257.0,76.7,782.0,33.8,36.32,21.0,98.5,123.7,0.328,True,simulated
258.0,75.0,800.3,35.3,36.33,20.6,98.5,125.2,0.302,True,simulated
259.0,73.9,811.6,35.0,36.36,20.7,98.7,122.3,0.323,True,simulated
260.0,73.2,820.1,33.4,36.35,20.2,98.8,122.3,0.346,True,simulated
261.0,71.3,841.8,34.5,36.34,21.4,98.4,118.7,0.305,True,simulated
262.0,71.0,845.2,34.9,36.31,20.0,98.7,121.7,0.314,True,simulated
263.0,71.8,835.4,35.7,36.39,20.0,98.9,118.4,0.319,True,simulated
264.0,70.7,848.2,38.5,36.29,20.3,99.3,120.3,0.325,True,simulated
265.0,69.8,859.0,38.5,36.31,20.1,99.1,117.7,0.309,True,simulated
266.0,69.9,857.8,39.7,36.31,19.7,98.4,118.8,0.279,True,simulated
267.0,68.1,881.1,40.5,36.31,19.0,98.9,120.7,0.316,True,simulated
268.0,68.6,874.1,41.5,36.35,19.0,99.1,114.1,0.277,True,simulated
269.0,69.1,867.8,41.4,36.37,18.1,99.2,115.7,0.297,True,simulated
270.0,68.4,877.6,41.0,36.38,17.7,98.6,120.5,0.3,True,simulated
271.0,67.6,887.2,41.3,36.37,19.0,98.7,118.1,0.286,True,simulated
272.0,68.4,877.6,42.1,36.34,17.6,99.1,117.2,0.303,True,simulated
273.0,67.6,887.6,42.8,36.35,18.3,98.9,117.8,0.298,True,simulated
274.0,67.4,890.4,40.8,36.3,18.6,99.2,112.3,0.286,True,simulated
275.0,68.2,879.3,41.0,36.33,18.9,99.5,118.9,0.31,True,simulated
276.0,68.1,880.7,40.6,36.35,18.9,99.3,117.6,0.274,True,simulated
277.0,66.9,896.3,40.3,36.38,18.7,99.1,113.0,0.328,True,simulated
278.0,67.2,893.0,41.0,36.37,19.2,98.7,118.7,0.294,True,simulated
279.0,68.0,882.0,41.2,36.34,18.4,99.4,120.4,0.329,True,simulated
280.0,66.9,897.3,43.5,36.39,18.4,99.2,115.3,0.297,True,simulated
281.0,66.1,907.8,43.6,36.34,19.2,98.6,116.1,0.309,True,simulated
282.0,66.9,896.9,44.3,36.34,18.3,99.5,118.9,0.287,True,simulated
283.0,65.6,914.5,43.5,36.32,18.8,99.3,115.5,0.331,True,simulated
284.0,65.9,910.7,43.3,36.28,18.6,98.7,113.5,0.298,True,simulated
285.0,66.6,901.1,43.8,36.28,18.6,99.2,116.3,0.319,True,simulated
286.0,65.4,916.8,45.3,36.23,18.1,98.6,119.5,0.306,True,simulated
287.0,64.2,934.3,45.1,36.31,18.0,98.2,116.3,0.296,True,simulated
288.0,64.5,930.3,46.5,36.26,18.4,98.5,114.9,0.309,True,simulated
289.0,65.1,922.0,46.3,36.26,17.9,98.6,115.7,0.336,True,simulated
290.0,63.8,939.9,46.3,36.24,18.5,98.7,118.4,0.265,True,simulated
291.0,63.8,940.5,46.5,36.25,18.5,98.9,113.2,0.285,True,simulated
292.0,64.9,924.2,46.5,36.19,19.0,99.0,114.1,0.292,True,simulated
293.0,64.5,930.7,47.3,36.22,17.4,98.8,115.7,0.31,True,simulated
294.0,65.0,922.6,46.0,36.24,18.3,99.2,115.2,0.301,True,simulated
295.0,66.5,902.2,48.6,36.23,18.0,98.5,118.8,0.306,True,simulated
296.0,65.9,911.0,51.7,36.23,17.6,99.2,117.2,0.33,True,simulated
297.0,64.8,925.7,51.3,36.27,18.7,98.8,118.2,0.224,True,simulated
298.0,65.7,913.4,51.8,36.28,17.7,99.4,120.0,0.189,True,simulated
299.0,65.7,912.6,52.2,36.21,18.8,99.7,116.1,0.14,True,simulated
300.0,64.0,937.1,51.9,36.22,16.8,99.5,115.8,0.091,True,simulated
301.0,64.1,936.4,52.1,36.18,17.4,99.3,117.4,0.048,True,simulated
302.0,64.4,931.2,51.7,36.26,17.9,98.9,113.7,0.062,True,simulated
303.0,63.2,949.2,52.6,36.26,16.5,98.3,114.3,0.04,True,simulated
304.0,62.4,961.5,51.7,36.27,15.7,99.1,115.4,0.033,True,simulated
305.0,61.9,969.5,51.2,36.24,16.4,98.4,114.9,0.062,True,simulated
306.0,61.7,971.9,51.5,36.18,15.5,99.3,116.6,0.015,True,simulated
307.0,61.0,983.8,48.7,36.26,15.0,98.5,119.0,0.001,True,simulated
308.0,60.5,992.0,49.0,36.28,15.1,99.1,119.5,0.038,True,simulated
309.0,60.6,989.5,48.3,36.21,15.3,98.6,119.3,0.006,True,simulated
310.0,61.3,978.8,48.1,36.25,15.1,98.9,114.2,0.0,True,simulated
311.0,60.2,997.2,50.7,36.22,14.9,99.0,112.2,0.061,True,simulated
312.0,59.0,1016.3,51.1,36.26,13.3,98.6,116.0,0.003,True,simulated
313.0,59.3,1011.0,53.1,36.17,14.7,99.1,115.5,0.011,True,simulated
314.0,59.1,1015.1,51.8,36.22,13.8,99.1,112.1,0.0,True,simulated
315.0,58.2,1030.2,51.6,36.22,14.0,98.9,113.2,0.0,True,simulated
316.0,57.6,1041.6,51.9,36.2,13.8,98.7,116.1,0.0,True,simulated
317.0,57.7,1039.6,51.9,36.23,13.8,98.6,111.8,0.041,True,simulated
318.0,57.4,1045.7,50.0,36.2,13.7,99.3,112.7,0.0,True,simulated
319.0,56.4,1064.0,51.3,36.13,12.9,99.6,111.1,0.025,True,simulated
320.0,55.5,1082.0,50.9,36.24,14.4,98.9,114.4,0.008,True,simulated
321.0,56.0,1070.7,52.4,36.23,13.1,98.3,108.0,0.011,True,simulated
322.0,56.4,1063.0,50.9,36.28,13.4,98.9,107.3,0.0,True,simulated
323.0,55.6,1079.9,52.6,36.28,13.7,99.6,109.1,0.005,True,simulated
324.0,54.7,1097.3,51.7,36.24,12.4,98.5,106.5,0.0,True,simulated
325.0,54.7,1097.3,51.7,36.23,13.7,100.0,108.7,0.006,True,simulated
326.0,54.4,1103.5,48.4,36.27,13.8,99.4,110.9,0.014,True,simulated
327.0,54.1,1108.2,50.6,36.26,13.0,100.0,111.2,0.0,True,simulated
328.0,53.6,1118.4,49.2,36.24,13.1,99.2,110.6,0.018,True,simulated
329.0,53.1,1130.8,51.1,36.31,12.5,99.3,108.4,0.0,True,simulated
